,label,text
3305,0,hi darlin finish 3 u 1 2 pick meet text back number luv kate xxx
3306,0,set place heart mind mind easily forgets heart always remember wish happy valentines day
3307,0,im surprised still guess right lor
3308,0,okie ì wan meet bishan cos bishan im driving today
3309,0,oh ho first time u use type words
3310,0,hi darlin work u get trouble ijust talked mum morning really good time last night im goin soon call u
3311,0,know serving mean
3312,0,huh hyde park mel ah opps got confused anyway tts e best choice den juz take
3313,0,oh gei happend tron maybe ill dl 3d
3314,1,free message activate 500 free text messages replying message word free terms conditions visit www07781482378com
3315,0,know girls always safe selfish know got pa thank good night
3316,0,worries hope photo shoot went well spiffing fun workage
3317,0,im freezing craving ice fml
3318,0,kay since already
3319,0,eh sorry leh din c ur msg sad already lar watching tv u still office
3320,0,yo im right yo work
3321,0,ok darlin supose ok worry muchi film stuff mate babysit call therexx
3322,0,said u mind go bedroom minute ok sed sexy mood came 5 minuts latr wid caken wife
3323,0,wake since checked stuff saw true available spaces pls call embassy send mail
3324,0,nope juz work
3325,0,huh fast dat means u havent finished painting
3326,0,number u live 11
3327,0,put party 7 days week study lightly think need draw custom checkboxes know hardcore
3328,0,sac score big hundredhe set batsman
3329,0,send yettys number pls
3330,0,much cost approx per month
3331,0,ok theory test ì going book think 21 may coz thought wanna go jiayin isnt free
3332,1,contacted dating service someone know find call land line 09050000928 pobox45w2tg150p
3333,0,thats fine give call knows wants questions
3334,0,sorry got late start way
3335,0,u go back urself lor
3336,0,gas station go
3337,0,k u bored come home
3338,0,babe love covers face kisses
3339,0,like made throw smoking friends car one time awesome
3340,0,still checked da
3341,0,go walmart ill stay
3342,0,havent forgotten might couple bucks send tomorrow k love ya
3343,0,oh great ill disturb talk
3344,0,reverse cheating mathematics
3345,0,ure welcome caught u using broken english
3346,0,problem baby good time talk called left message
3347,0,sorry ill call later
3348,0,oh brand
3349,0,sorry cant take call right happens r 2waxsto wat want come ill get medical insurance shell able deliver basic care im currently shopping right medical insurance give til friday morning thats ill see major person guide right insurance
3350,0,time coming
3351,0,call say coming today ok tell fool like ok
3352,0,emailed yifeng part oredi ì get fr
3353,0,r u sure theyll understand wine good idea slurp
3354,0,minimum walk 3miles day
3355,0,ok problem get taxi c ing tomorrow tuesday tuesday think r going cinema
3356,0,brainless baby dolld vehicle sariyag drive madoke barolla
3357,0,dont run away frm u walk slowly amp kills u dont care enough stop
3358,1,sorry missed call lets talk time im 07090201529
3359,0,please attend phone
3360,0,hate call didnt accept even single call mine even messaged
3361,0,messages phone im holding
3362,0,im free
3363,0,yo trip got postponed still stocked
3364,0,sorry ill call later
3365,0,waiting call sir
3366,0,hey reply pa
3367,0,hey elaine todays meeting still
3368,0,sorry ive gone place ill tomorrow really sorry
3369,0,tiime dont let hug dont break tears
3370,0,tomorrow going theatre come wherever u call tell come tomorrow
3371,0,electricity went fml
3372,0,looks like found something smoke great job
3373,0,also andros ice etc etc
3374,0,
3375,0,good afternon love today hope good maybe interviews wake miss babe passionate kiss across sea
3376,0,yup wun believe wat u really neva c e msg sent shuhui
3377,0,hows watch resizing
3378,0,dear umma called
3379,0,finished missing plenty
3380,1,complimentary 4 star ibiza holiday å£10000 cash needs urgent collection 09066364349 landline lose box434sk38wp150ppm18
3381,0,well meant opposed drunken night
3382,0,k must book huh going yoga basic sunday
3383,1,free msgwe billed mobile number mistake shortcode 83332please call 08081263000 charges refundedthis call free bt landline
3384,0,ok
3385,0,oops mums somerset bit far back tomo see soon x
3386,0,u workin overtime nigpun
3387,0,kallis dismissial 2nd test
3388,0,guess got screwd
3389,1,please call 08712402972 immediately urgent message waiting
3390,0,im meeting call later
3391,0,r u cooking dinner
3392,0,ok thanx
3393,0,bull plan go floating ikea without care world live mess another day
3394,0,buy
3395,1,urgent mobile number awarded å£2000 bonus caller prize call 09058095201 land line valid 12hrs
3396,0,heehee funny tho
3397,0,simple arithmetic percentages
3398,0,yeah wouldnt leave hour least hows 4 sound
3399,1,valued customer pleased advise following recent review mob awarded å£1500 bonus prize call 09066364589
3400,0,thanks honey great day
3401,0,amazing quote sometimes life difficult decide whats wrong lie brings smile truth brings tear
3402,0,good night dear sleepwellamptake care
3403,0,ì ask dad pick ì lar ìï wan 2 stay 6 meh
3404,0,jus chillaxin
3405,0,hey das cool iknow 2 wellda peril studentfinancial crisisspk 2 u l8r
3406,0,beautiful truth gravity read carefully heart feels light someone feels heavy someone leaves goodmorning
3407,1,want new nokia 3510i colour phone deliveredtomorrow 300 free minutes mobile 100 free texts free camcorder reply call 08000930705
3408,0,whats coming hill monster hope great day things r going fine busy though
3409,0,joys father john john joys father u ans ths hav ltgt iq tis ias question try answer
3410,0,ill obey
3411,0,didnt search online let know
3412,0,need go get
3413,0,pic please resend
3414,0,remains bro amongst bros
3415,0,uhhhhrmm isnt tb test bad youre sick
3416,0,haf enuff space got like 4 mb
3417,1,life never much fun great came made truly special wont forget enjoy one gbpsms
3418,1,want new video phone 600 anytime network mins 400 inclusive video calls downloads 5 per week free deltomorrow call 08002888812 reply
3419,1,valued customer pleased advise following recent review mob awarded å£1500 bonus prize call 09066368470
3420,1,welcome please reply age gender begin eg 24m
3421,1,freemsg 1month unlimited free calls activate smartcall txt call 68866 subscriptn3gbpwk unlimited calls help 08448714184 stoptxt stop landlineonly
3422,1,mobile 10 mths update latest orange cameravideo phones free save å£s free textsweekend calls text yes callback orno opt
3423,1,new 2 club dont fink met yet b gr8 2 c u please leave msg 2day wiv ur area 09099726553 reply promised carlie x callså£1minmobsmore lkpobox177hp51fl
3424,0,true easier
3425,0,sure since parents working tuesday dont really need cover story
3426,0,haha okay today weekend leh
3427,0,hi darlin youphone im athome youwanna chat
3428,0,dont know jack shit anything id sayask something helpful want pretend text whatever response hypotheticalhuagauahahuagahyuhagga
3429,0,youve always brainy one
3430,0,yeah get random dude need change info sheets party ltgt 7 never study safe
3431,1,camera awarded sipix digital camera call 09061221066 fromm landline delivery within 28 days
3432,0,christmas occasion celebrated reflection ur values desires affectionsamp traditions ideal christmas
3433,0,sending greetings joy happiness gr8 evening
3434,0,hi darlin cantdo anythingtomorrow myparents aretaking outfor meal u free katexxx
3435,0,india win level series means record
3436,0,plan
3437,0,good hear
3438,0,awesome deal gate charles told last night uh yeah
3439,0,time thinkin goin
3440,1,get free mobile video player free movie collect text go 89105 free extra films ordered ts cs apply 18 yrs
3441,1,save money wedding lingerie wwwbridalpetticoatdreamscouk choose superb selection national delivery brought weddingfriend
3442,0,board working fine issue overheating also reslove still software inst pending come around 8o clock
3443,0,yes dont care cause know
3444,0,wiskey brandy rum gin beer vodka scotch shampain wine kudiyarasu dhina vaazhthukkal
3445,0,mon okie lor haha best cheap n gd food la ex oso okie depends whether wana eat western chinese food den u prefer
3446,0,sitting ard nothing lor u leh busy w work
3447,0,ltgt k oh send home sale
3448,0,sorry mail
3449,0,ya telling abt tht incident
3450,0,yes outside like 2 hours called whole family wake cause started 1
3451,0,ugh got outta class
3452,0,nowadays people notixiquating laxinorficated opportunity bambling entropication ever oblisingately opted ur books masteriastering amplikater fidalfication champlaxigating think atrocious wotz ur opinion junna
3453,0,dont file bagi work called mei tell find anything room
3454,0,need lar jus testing e phone card dunno network gd thk waiting 4 sis 2 finish bathing bathe dun disturb u liao u cleaning ur room
3455,0,ok ill right later
3456,0,friendship poem dear dear u r near hear dont get fear live cheer tear u r always dear gud ni8
3457,0,lunch come quickly open door
3458,1,heard u4 call night knickers make beg like u last time 01223585236 xx luv nikiyu4net
3459,0,back bit long cos accident a30 divert via wadebridgei brilliant weekend thanks speak soon lots love
3460,0,k yan jiu liao sat go 4 bugis vill one frm 10 3 den hop parco 4 nb sun go cine frm 1030 2 den hop orc mrt 4 hip hop 4
3461,1,bloomberg message center 447797706009 wait apply future httpcareers bloombergcom
3462,0,seeking lady street freak sheets
3463,0,phone
3464,0,haha figures well found piece priscillas bowl
3465,0,actually fuck whatever find excuse tampa point january though
3466,1,urgent trying contact u todays draw shows å£800 prize guaranteed call 09050001808 land line claim m95 valid12hrs
3467,0,yay finally lol missed cinema trip last week
3468,0,day working dayexcept saturday sunday
3469,0,aathiwhere dear
3470,0,heart empty without love mind empty without wisdom eyes r empty without dreams amp life empty without frnds alwys touch good night amp sweet dreams
3471,0,think iû÷m waiting bus inform get ever get
3472,0,getting back time soon
3473,0,hows things quick question
3474,0,night ended another day morning come special way may smile like sunny rays leaves worries blue blue bay gud mrng
3475,0,probably come everybodys done around ltgt right
3476,0,got new year cos yetunde said wanted surprise didnt see money returned mid january ltgt day return period ended
3477,0,ask around theres lot terms mids
3478,0,sure check yahoo email sent photos yesterday
3479,0,looking
3480,0,wherres boytoy
3481,1,want new video phone750 anytime network mins 150 text five pounds per week call 08000776320 reply delivery tomorrow
3482,0,hello love goes day wish well fine babe hope find job prospects miss boytoy teasing kiss
3483,0,tell bad character u dnt lik ill try change ltgt add tat 2 new year resolution waiting ur replybe frankgood morning
3484,0,noi got rumour going buy apartment chennai
3485,0,yeah probably earlier
3486,0,change windows logoff sound
3487,0,still checked da
3488,0,im also came room
3489,0,huh got lesson 4 lei n thinkin going sch earlier n tot parkin kent vale
3490,0,ok
3491,0,reach office around ltdecimalgt amp mobile problem cannt get voice call asa ill free
3492,0,cool text head
3493,1,contacted dating service someone know find call land line 09050000878 pobox45w2tg150p
3494,1,wan2 win meetgreet westlife 4 u m8 currently tour 1unbreakable 2untamed 3unkempt text 12 3 83049 cost 50p std text
3495,0,happy birthday may u find ur prince charming soon n dun work hard
3496,0,oh grand bit party doesnt mention cover charge probably first come first served
3497,0,said went back bed cant sleep anything
3498,0,hope arnt pissed id would really like see tomorrow love xxxxxxxxxxxxxx
